0,0,0,0,0,0
160.4,130.1,10,-6.9,1.3,70.5
130.1,70.5,11,-5.6,1.7,81.9
70.5,81.9,12,-5,2,29.3
120.9,130.7,17,-7.5,2,40.4
135.7,95.2,29,-7.1,2,22.9
95.2,22.9,30,-3.8,2,16.7
22.9,16.7,31,-1.5,3,27.7
27.7,26.5,2,-1.7,2,21
19.7,84.1,5,-9.9,4,82.3
84.1,82.3,6,-9,1.7,27.1
25.2,64.3,10,-0.6,2,59.1
64.3,59.1,11,-5.9,1,15.2
15.2,61.6,13,-4.8,1,77.2
42,71.1,17,-4.2,2,48.5
57.5,36.4,21,1.5,2.3,16.9
36.4,16.9,22,-0.2,2,49.3
37.9,41.9,28,-6,2.3,42.7
33.6,34.4,3,-1.7,2.3,58.3
58.3,54.1,5,-2.4,2,42
54.1,42,6,-1.8,3,103.5
42,103.5,7,-7.6,0.7,91.1
42.4,27.4,20,0.5,1.7,24
47.1,63.7,23,-0.9,2,55.2
60.5,96.4,26,2.3,2,20.3
32.8,21.1,30,6.2,3,16.6
16.6,21,1,8.8,3,26.6
30.6,24.2,4,7.7,2.7,19.2
36.8,42.5,7,4.6,1,46.1
46.1,41.6,9,7.5,1.7,20.9
48.5,45.5,13,6.8,1,21.2
21.2,19,15,6,3.3,30.9
37.6,24.3,23,12.1,2,38.8
38.8,41.7,25,15.3,2,41
41.7,41,26,13.6,1.3,48.5
48.5,53.7,28,14.7,2.7,45.4
53.7,31.7,9,15.4,1.3,25.4
31.7,25.4,10,13,2,41.8
25.4,41.8,11,14.4,1.3,50.8
41.8,50.8,12,17.3,3,47.7
47.7,33.2,14,17,1.3,25.3
33.2,25.3,15,11.1,1.7,36.5
24.3,18.9,20,17.5,1,15.6
18.9,15.6,21,13.9,3.7,23.5
29.7,29.1,24,14.5,2,25.7
23.4,23.2,31,11.3,1,17.7
18,19.7,3,14.4,1,14.8
19.7,14.8,4,14.1,1.7,16.3
15.3,24.1,8,13.4,1.3,19.2
43.7,44.9,15,20.3,1.3,24.5
35.2,19.6,18,18.2,2,35.6
19.6,35.6,19,19.1,0.7,30.1
30.1,41.3,21,24.5,1,40.6
