7,-2.3,1020.3,-20.7,0,3.1
4,-2.7,1020.8,-20.5,0,1.5
4,-3.2,1020.6,-21.4,0,1.8
3,-3.3,1021.3,-23.7,0,2.4
3,-4.1,1022.1,-22.7,0,2.2
4,-4.2,1022.3,-24.5,0,4.3
3,-5.9,1023.1,-21.9,0,0.6
3,-2.7,1024.3,-23.2,0,3.4
3,-1.6,1025.2,-23.5,0,4.6
17,-1.1,1025.4,-23.8,0,4.9
19,1,1025.1,-23.6,0,2.7
10,2.4,1024.5,-22.5,0,3.9
3,3.9,1023.8,-21.3,0,1.9
3,4.7,1022.8,-22.4,0,3.3
3,5.7,1022.3,-22.6,0,1.9
3,5.4,1022.7,-22.8,0,3.1
3,4.6,1022.7,-22.5,0,3.2
4,3.4,1023.2,-21.7,0,2.8
4,1.2,1024.4,-21.2,0,1.4
9,0.8,1025.1,-20.9,0,2.3
20,0.7,1026.2,-20.4,0,4.4
23,-0.2,1027.3,-20,0,3.3
13,-1,1027.9,-19.6,0,3.7
13,-1.1,1027.4,-19.2,0,3.7
15,-1.8,1027.3,-19.3,0,4.8
9,-2.1,1027.9,-19.1,0,2.6
11,-2.2,1027.4,-19.6,0,3.9
8,-2.3,1027.1,-19.3,0,2.4
13,-3.4,1027.2,-18.1,0,0.6
15,-4.2,1026.9,-16.4,0,1.4
12,-4.5,1025.8,-16.4,0,1.9
7,-4,1026.6,-14.2,0,1.2
14,-2.6,1026.6,-16.7,0,0.8
22,-1.2,1026.2,-16.2,0,0.9
31,-0.1,1025.8,-16.9,0,0.6
27,1.1,1025.5,-16.8,0,1.8
36,2,1024.3,-18.1,0,1.2
31,2.2,1022.8,-17.9,0,1.1
28,2.3,1022,-17.3,0,2.1
26,2.8,1021.3,-17.4,0,1.8
29,2.2,1020.7,-16.8,0,1.4
36,1.2,1020.4,-15.8,0,0.9
44,0.1,1020.4,-15.5,0,1
53,-1.3,1019.9,-12.6,0,1
52,-1.6,1019.7,-13.5,0,1.1
97,-1.8,1019.6,-12.5,0,1.2
89,-1.8,1019,-13.3,0,0.7
80,-2.8,1018.1,-10.1,0,1.4
62,-2.9,1017,-11.9,0,0
51,-3.8,1016.2,-12.7,0,0.9
42,-4.6,1015,-11.2,0,0.8
40,-5.5,1014.3,-11.2,0,1.5
44,-6.1,1013.7,-12,0,1.3
45,-6.9,1013.2,-12.6,0,0.4
55,-7.2,1013.1,-12.3,0,0.8
47,-5.6,1013.3,-11.3,0,1.5
58,-0.4,1012.8,-11.8,0,0.5
64,2.4,1012.5,-12.7,0,2
77,5.2,1011.7,-12.8,0,0.9
96,7.6,1010.4,-12.8,0,2.1
95,10.1,1009.4,-12.5,0,3
94,11.5,1008.1,-12.8,0,2.1
103,13.2,1007.4,-12.9,0,3
103,15.3,1007.1,-14,0,4.4
98,15.1,1007.3,-14.2,0,4.9
82,13.1,1007.9,-13.9,0,1.9
22,8.8,1009.2,-12.4,0,2.7
12,9.4,1010,-12.5,0,3.1
18,7.3,1010.1,-12.5,0,0.9
18,4.7,1010.5,-12.3,0,0
17,3.3,1011.3,-10.7,0,1.2
40,9.9,1011.8,-13.4,0,2.6
38,7.2,1012.8,-13.1,0,0.7
28,5.9,1013.7,-13.2,0,1.6
9,4.7,1013.9,-13.2,0,5.3
13,7.2,1014,-15.6,0,3.5
6,4,1014,-14.3,0,1.4
8,1.8,1014.7,-13.2,0,2
14,0,1016,-13.3,0,0.2
13,2.4,1017,-11.9,0,0.5
14,7.1,1017.6,-12.2,0,1.7
47,8.6,1017.8,-13.8,0,1.9
26,10.1,1017.2,-13.9,0,2.2
15,11.4,1016.8,-14.4,0,2.9
17,12.5,1015.7,-14.3,0,3.5
21,12.9,1014.5,-14,0,2.6
16,13.7,1013.5,-14.3,0,1.9
15,13.9,1012.9,-14.1,0,1.6
16,13.3,1012.3,-14.6,0,1.5
20,11.2,1012.5,-13.8,0,2
27,7.8,1013.2,-11.6,0,1.1
69.6263668611298,5.6,1013.5,-12,0,1.6
