6,0.1,1021.1,-18.6,0,4.4
6,-0.3,1021.5,-19,0,4
5,-0.7,1021.5,-19.8,0,4.6
6,-1,1022.7,-21.2,0,2.8
5,-1.3,1023,-21.4,0,3.6
4,-1.8,1023.6,-21.9,0,1.2
3,-2.6,1024.3,-20.4,0,1.2
5,-0.9,1025.6,-20.5,0,1.1
5,0.1,1026.1,-20.3,0,3
4,1.1,1026.1,-20.6,0,2.8
7,1.9,1026.1,-21.3,0,3
3,3.3,1026.1,-20.9,0,3.2
9,4.1,1025.1,-20.3,0,3.2
10,5.3,1024.1,-20.1,0,2.7
13,5.5,1023.8,-20,0,2.1
13,6.3,1023.5,-19.3,0,2.7
11,5.9,1023.6,-18.8,0,1.8
10,5.1,1024.2,-18.7,0,1
11,3.7,1025.3,-19.2,0,1.6
11,2.7,1026.1,-19.3,0,1.7
13,1.6,1027.1,-18.4,0,1.9
15,1,1028.1,-17.4,0,0.7
16,1.3,1028.4,-17.6,0,1
16,0.2,1028.6,-17.6,0,1.1
14,-0.3,1028.9,-18,0,1.4
18,-0.7,1029.2,-17.9,0,1
19,-0.8,1028.8,-18,0,1.4
15,-1.2,1028.6,-17.9,0,1.1
13,-1.3,1028.7,-18.9,0,1.1
12,-1.3,1028,-18.4,0,1.4
12,-1.6,1027.5,-18.6,0,0.7
3,-1.3,1028,-17.9,0,0.6
3,-0.6,1027.7,-17.8,0,0.9
10,0.3,1027.8,-17.5,0,0.7
15,1.7,1027.2,-17.3,0,1.9
20,2.5,1026.4,-17.1,0,2
26,3.1,1025.1,-17.2,0,2.2
31,3.5,1023.7,-17.4,0,1.2
32,3.7,1022.9,-16.7,0,1.1
36,3.8,1022.3,-16,0,1.2
47,3.6,1021.7,-15.1,0,1.4
59,3.2,1021.6,-14.5,0,1.4
63,2.8,1021.2,-13.9,0,0.6
70,1.4,1021.1,-13.5,0,0.7
86,1.4,1021.1,-14.7,0,0.9
98,0.5,1020.7,-13.6,0,0.6
98,-0.8,1020.2,-12.7,0,0.6
86,-1.9,1019.2,-11.5,0,0
81,-2.5,1018.4,-11,0,0.5
80,-2.6,1017.6,-10.9,0,0.2
84,-3.1,1016.2,-11.1,0,0.8
87,-3.6,1015.4,-11.6,0,0.2
79,-4.2,1014.9,-11.2,0,0
54,-4.4,1014.5,-11,0,0
76,-4.7,1014.4,-11.5,0,0.9
82,-2.5,1014.7,-10.3,0,0.9
78,1.2,1014.1,-12.6,0,0.5
77,3.8,1013.6,-12.6,0,0.5
87,6.4,1012.8,-12.2,0,1.4
97,10.5,1011.7,-12.2,0,1.4
102,14.1,1010.4,-12.2,0,3
113,16,1009.3,-13.5,0,2.6
127,16.6,1008.7,-13,0,2.4
97,16.9,1008.3,-13.8,0,3.7
61,15.8,1008.4,-11.7,0,1.9
44,12.1,1009.1,-9,0,1.7
78,14.6,1010.1,-13.6,0,4.4
150,13.8,1011.3,-13.3,0,1.2
126,12.6,1011.4,-13.4,0,1.4
34,10.3,1011.7,-12.4,0,2.1
14,9.4,1011.9,-11.9,0,1.4
20,11,1012.7,-11.8,0,0.5
28,10.1,1013.6,-11.9,0,3.5
23,9.5,1014.5,-11.8,0,2
16,8.6,1014.7,-12.5,0,1
13,8.1,1014.9,-13,0,1.6
13,7.2,1015.8,-13.1,0,0.9
12,3.7,1016.4,-12.7,0,0.2
8,3.2,1016.9,-11.9,0,0.5
5,7,1017.9,-12.2,0,0.8
7,8.7,1018.7,-11.3,0,1.5
15,10.1,1018.5,-11.9,0,3.2
19,11.1,1018.4,-12.4,0,1.8
19,12.7,1017.6,-12.5,0,1.8
18,14.3,1016.7,-12.9,0,0.9
18,14.8,1015.7,-12.5,0,2.8
19,14.8,1014.9,-13.4,0,1.7
22,15,1014.2,-14.2,0,2.3
26,14.7,1013.8,-12.6,0,1.3
28,12.7,1014,-11.1,0,1.8
32,11.2,1014.5,-11.6,0,0.9
38,9.7,1014.7,-10.5,0,1.7
45,8.4,1014.9,-10.5,0,1
57,7.8,1015,-10.1,0,1.6
72,5.8,1014.6,-10.1,0,0.9
83,5.9,1013.7,-10,0,1.3
99,5.7,1013.3,-9.7,0,0.9
111,3,1012.7,-8.4,0,0.5
122,1.3,1012.4,-8,0,0.2
122,0.6,1012,-7.9,0,0.1
111,0.5,1011.8,-8.5,0,0.5
95,-0.2,1011.9,-8.2,0,0.4
86,0.1,1011.7,-7.9,0,0.2
88,1.6,1011.5,-8,0,0.2
93,5.4,1011.3,-10,0,2.3
98,7.7,1010.7,-9.3,0,1.7
109,9,1009.9,-9,0,2.9
114,10.1,1009.1,-9.1,0,2
115,12.4,1007.6,-8.8,0,1.6
120,13.3,1006.4,-8.6,0,0.9
125,14.3,1005.5,-7.8,0,1.6
133,14.4,1005.2,-7.7,0,0.6
146,13.6,1005,-7.2,0,0.7
162,12.4,1005.5,-7.1,0,1.1
174,10,1006,-6.4,0,0
186,7.6,1006.5,-6.2,0,0
203,6.2,1006.9,-6.1,0,0.7
217,5.1,1007,-5.6,0,0.8
224,4.3,1006.8,-5.2,0,0.1
228,3.6,1006.5,-5.1,0,0.2
216,3.3,1006.5,-5.4,0,0
200,2.5,1006.3,-4.7,0,0.2
192,2.3,1006,-4.7,0,0.2
185,2,1005.8,-5.4,0,0.5
148,2,1005.5,-5.4,0,0
144,2.4,1005.6,-5.3,0,0.8
174,3.1,1006.4,-5.8,0,0.6
178,4.8,1007.3,-6.2,0,1.6
193,6,1007.5,-5.7,0,0.6
209,7.4,1007.3,-5,0,0
209,9.6,1006.7,-5.1,0,1.3
212,10.2,1005.7,-4.2,0,1
218,11,1005,-4.7,0,0.8
234,13.5,1004.1,-4.2,0,0.7
245,14.6,1003.4,-4.2,0,1.3
238,14.6,1003.4,-3.7,0,1.6
162,14.1,1003.4,-3.7,0,1.2
3,12.3,1004,-3.9,0,0.7
3,10.5,1005,-3.6,0,0.9
120,7.7,1005.7,-2.6,0,0.9
248,6.1,1006.2,-2.8,0,0.9
287,5.3,1006,-2.8,0,0.9
292,5.3,1005.6,-2.8,0,0.7
272,5.9,1005.6,-2.7,0,0.5
279,4.9,1005.4,-2.7,0,1
284,4.2,1005.3,-2.9,0,0.9
280,4,1004.9,-3.1,0,0.8
261,2.6,1004.5,-3.3,0,0.6
201,1.8,1004.6,-3.3,0,0.6
149,1.1,1004.8,-3.6,0,0
131,1.3,1004.7,-3.2,0,0.5
126,4.2,1005,-2,0,0.7
154,8.6,1004.7,-2.4,0,0.7
223,10.3,1004.1,-2.1,0,0.7
274,13.3,1003.2,-1.5,0,1.4
301,15.5,1001.4,-2,0,2.1
328,16.4,999.5,-3.7,0,2.1
315,16.8,998,-3.9,0,2.6
251,18.5,996.5,-3.6,0,2.6
161,18.4,995.6,-2.6,0,2.6
198,17.7,995.1,-1.6,0,0.8
222,14.9,994.9,-1.3,0,0.4
243,12.2,995.3,-0.4,0,0.5
272,10.8,995.7,-0.4,0,0
299,10.1,995.7,-0.1,0,0.2
318,8.6,995.9,-0.5,0,0.5
302,7.6,996.1,-0.6,0,0
278,9.7,996.4,-2.3,0,1.8
264,6.9,996.2,-1.8,0,0
248,5.7,996.6,-1.9,0,0.1
254,5.1,996.3,-1.8,0,0.5
251,5.1,996,-1.8,0,0.8
247,4.8,996.6,-1.9,0,0.8
247,4.2,997.3,-1.8,0,0.7
240,3.8,997.8,-1.6,0,0.2
250,6.8,998.4,-1.1,0,0.7
258,12.5,998.8,-1.5,0,0.8
260,16.7,999.1,-1.4,0,1.5
266,19.2,998.8,-3.1,0,1.7
233,20.4,998.4,-1.4,0,2.1
273,21.2,997.2,-4.1,0,3.1
222,22.4,996.2,-3.1,0,1.9
152,18.1,996,1.1,0,4.7
179,14.9,997.2,0.7,0,2.6
245,12.7,997.7,0.1,0,2.6
169,10.3,998,-1.1,0,2.2
124,9,998.6,-2,0,0.7
95,8.1,998.6,-1.7,0,0.1
85,7.6,998.3,-1.4,0,0.4
95,6.8,997.9,-2.4,0,0
84,6.5,997.1,-1.9,0,1
95,5.9,995.7,-2.7,0,0.7
86,4.7,994.3,-3.6,0,0
54,4.3,993.1,-3.5,0,1.5
92,4.3,992.1,-3.7,0,1.3
91,3.5,990.9,-3.8,0,0.5
94,2.8,989.9,-3.6,0,0.1
98,2.5,990,-3.4,0,0
96,2.8,990.3,-2.9,0,0.5
101,4.4,990.8,-2.3,0,0.7
106,10,991.7,-2,0,1.7
110,17.9,994.1,-1.4,0,5.1
86,15.4,996.3,-5.7,0,6.9
57,14.2,998.8,-9.8,0,4.5
87,12,1002.4,-14.7,0,7.3
69,10.4,1004.5,-16.9,0,4.5
51,10.8,1005.9,-18.6,0,3.5
34,10.4,1007,-17.9,0,2.1
20,10.8,1008.7,-18.6,0,3.5
12,9.5,1010.7,-18.6,0,2.3
12,7.7,1013.8,-19.1,0,2.3
18,6.6,1015.9,-19.1,0,2.8
15,5.7,1017.5,-19,0,1.4
15,4.9,1018.5,-18.9,0,0.9
11,4.9,1019,-19.6,0,0.8
9,2.5,1019.4,-18.3,0,0.2
3,3.4,1018.9,-18.1,0,1
8,5.4,1019.3,-20,0,1.6
3,4,1019.1,-17.6,0,1.2
16,3.7,1019.4,-18.5,0,0.2
31,0.9,1020.1,-16.5,0,0.7
37,0.3,1020.4,-15.7,0,0.7
29,-0.9,1020.7,-13.8,0,0.6
24,3.8,1021.6,-15.5,0,2
26,6.1,1021.7,-16.5,0,3.3
22,7.1,1021.2,-17.1,0,2.9
21,8.8,1020.3,-15.7,0,3.3
29,9.9,1019.8,-16.4,0,3.5
35,11,1018.9,-15.5,0,3
29,11.7,1017.8,-14.1,0,3.6
35,11.5,1017,-13.5,0,2.9
42,10.8,1016.6,-14.1,0,2.5
45,10.4,1016.2,-14.4,0,3.1
42,9.3,1016.1,-13.2,0,2
54,8.3,1016.4,-12.2,0,2.1
68,7.6,1016.8,-11.7,0,1.7
85,6.1,1017.1,-11.1,0,1.1
98,5.4,1017.2,-10.8,0,1.2
106,5.1,1016.6,-10.3,0,2.2
110,4.5,1016.8,-10.4,0,1.1
125,2.7,1016.7,-9,0,0.8
127,1.5,1016.1,-8.9,0,1
128,0,1015.3,-7.7,0,0.6
114,-0.7,1015.2,-8.2,0,0
80,-1.1,1015.1,-7.9,0,0.8
100,-1.4,1014.9,-8.4,0,0.5
82,-1.3,1015.1,-7.4,0,0.1
98,0.7,1015.3,-7.8,0,0.4
100,3.2,1015.3,-8.8,0,1.5
122,5,1014.8,-9.2,0,1.7
123,6.4,1013.8,-9.1,0,1
123,8,1012.8,-9,0,1.3
134,9.5,1011.4,-8.6,0,0.8
136,10.4,1010.2,-7.8,0,2.6
124,10.8,1009,-7,0,1
124,10.7,1008.2,-7.1,0,1.5
141,10.3,1007.4,-6.5,0,1.5
148,9.6,1007.6,-6.3,0,1.3
170,9.7,1007.8,-6.2,0,1.9
192,9.6,1008,-5.9,0,1.2
197,9.5,1008.2,-5.6,0,1.6
201,9.1,1007.8,-4.5,0,0
204,8.7,1007.4,-3.5,0,0
219,7.9,1006.1,-3.6,0,0.5
