9,0.3,1021.9,-19,0,2
11,-0.1,1022.4,-19.3,0,4.4
8,-0.6,1022.6,-19.7,0,4.7
8,-0.7,1023.5,-20.9,0,2.6
8,-0.9,1024.1,-21.7,0,2.5
10,-1.6,1024.7,-21.1,0,2
8,-2.4,1025.4,-20.3,0,2.3
8,-0.8,1026.7,-19.9,0,2
3,0.4,1027.3,-19.4,0,2.7
3,1.5,1027.4,-19.7,0,2.9
3,2.1,1027.3,-21.2,0,4.8
3,3.1,1027.2,-21.1,0,4.1
3,4.7,1026.3,-20.6,0,1.6
3,5.5,1025.2,-20,0,3.1
3,6.6,1024.9,-19.9,0,2.1
12,6.1,1024.7,-19.5,0,2.4
11,5.9,1024.7,-18.8,0,3.3
13,5.3,1025.3,-19.3,0,2
10,4.1,1026.4,-19.5,0,2.2
10,3.2,1027.2,-18.9,0,2.1
11,2.6,1028.2,-18.8,0,1.9
10,2.2,1029.2,-17.9,0,1.1
10,2,1029.5,-18.1,0,2
15,1,1029.6,-18.4,0,1.8
5,0.5,1030.2,-18.3,0,1.4
3,-0.3,1030.2,-17.5,0,1
3,-1.2,1029.6,-17,0,0.8
3,-2.9,1029.7,-14.9,0,0.1
3,-2.4,1029.8,-15.5,0,0.2
8,-1.2,1029.2,-17.9,0,1
8,-1.2,1028.5,-17.9,0,1.5
3,-1.1,1029.2,-16.1,0,1.2
4,0,1028.8,-16.8,0,1.3
4,1.1,1028.9,-16.8,0,1
5,1.9,1028.4,-17.1,0,2
13,2.5,1027.5,-17.7,0,2.1
17,3.3,1026.2,-17.6,0,1.8
24,4.2,1024.8,-16.8,0,1
18,4.1,1024.1,-16.3,0,1.3
34,3.9,1023.5,-15.9,0,1.9
42,3.8,1022.8,-15,0,1
56,3.1,1022.7,-14.1,0,1.1
56,2.6,1022.5,-13.7,0,1.3
64,0.6,1022.2,-12.8,0,0.5
72,-0.2,1022.3,-11,0,1.1
88,-0.1,1021.8,-10.9,0,0.2
101,-2.4,1021.3,-11.7,0,0.6
108,-2.3,1020.3,-12.1,0,0.1
101,-0.6,1019.4,-14.2,0,1.3
77,-0.1,1018.7,-14.5,0,1.4
97,-2.8,1017.3,-13.4,0,0.6
107,-4.4,1016.6,-11.7,0,0.4
107,-5.1,1015.9,-11.5,0,0.7
104,-5.3,1015.7,-11.2,0,1
87,-5.8,1015.6,-11.1,0,1
86,-3.2,1015.8,-10.3,0,0.6
84,1.7,1015.1,-12.5,0,0.6
88,3.8,1015,-12.6,0,0.5
91,7.2,1014.1,-12.1,0,0.8
93,11.1,1012.8,-11.7,0,2.3
101,12.7,1011.9,-12.5,0,1.9
110,13.7,1010.6,-11.7,0,2.3
92,14.7,1010.2,-12.6,0,2.3
114,15,1009.6,-12.3,0,2.8
95,13.6,1009.8,-9.6,0,3.2
77,11.6,1010.4,-8.9,0,1.5
84,8.6,1011.4,-8,0,1.3
123,9.6,1012.4,-12.3,0,2.9
150,12.1,1012.6,-13,0,0.8
147,5.1,1012.8,-12.4,0,0.2
62,3.5,1012.9,-10.9,0,1
27,9.6,1013.8,-11.7,0,1.9
33,9.6,1014.8,-11.7,0,2.6
31,8.8,1015.6,-11.8,0,2.1
23,7.8,1016.1,-11.6,0,2.1
10,7.6,1015.9,-11.7,0,2.8
8,4.8,1016.8,-12.2,0,0.4
9,1.9,1017.4,-11.6,0,1
4,1,1018.1,-10.5,0,0
8,6.6,1019,-11.1,0,0.8
9,9,1019.8,-11.1,0,2
12,10.7,1019.8,-12.7,0,2.5
11,11.6,1019.7,-12.7,0,2.5
12,13.1,1019,-13,0,1.4
15,14.3,1018.1,-12.9,0,0.8
13,14.5,1017,-13.7,0,1.3
8,15.8,1016.1,-12.6,0,2.5
10,15.1,1015.4,-14.2,0,2
12,14.6,1015,-13.6,0,2.3
23,12.8,1015.2,-11.7,0,2.9
29,11.2,1015.7,-11.6,0,2.3
32,9.5,1015.9,-10.6,0,1.5
40,7.8,1016.1,-10.6,0,0.6
56,6.9,1016.3,-10.4,0,2.2
71,6.6,1016,-10.2,0,1.3
76,4.9,1015,-9.7,0,1.2
82,5,1014.6,-8.9,0,0.7
93,3.7,1013.9,-8.4,0,2.7
107,2.3,1013.5,-7.9,0,0.9
114,-0.4,1013,-7.7,0,1.1
125,-1.1,1012.9,-8.1,0,0.9
138,-1.9,1012.9,-7.8,0,0
132,-0.1,1012.6,-9,0,0.6
129,2.4,1012.5,-7.5,0,0
118,7.2,1012.3,-8.8,0,1
117,9,1011.7,-8.6,0,1.9
126,10.3,1011,-8.9,0,1.7
133,11.4,1010.2,-9,0,0.8
138,13.2,1008.6,-8.7,0,0.8
134,14.7,1007.4,-8.1,0,1.3
142,15.4,1006.5,-7.5,0,1
168,15.9,1006.2,-7.1,0,0.9
193,14.9,1006,-6.7,0,0.9
184,11.3,1006.5,-5.7,0,0.7
180,11.3,1007,-5.7,0,0.7
185,6.8,1007.6,-5.9,0,0
198,5.7,1007.9,-5.6,0,0.6
202,4.6,1007.9,-5.5,0,0.6
216,4.4,1007.9,-5.4,0,0.9
214,7.9,1007.5,-6.6,0,0.5
220,4.8,1007.5,-6.2,0,0.4
229,2.5,1007.3,-5.6,0,0.4
220,2.3,1007,-5.4,0,0.9
159,3.6,1006.9,-5.6,0,1
149,4.7,1006.7,-6,0,0.5
186,4.9,1006.8,-5.5,0,1.2
187,5.3,1007.5,-5.7,0,1.5
186,6.7,1008.2,-5.6,0,0.7
193,7.6,1008.2,-4.8,0,1
194,8.7,1008.1,-5.6,0,1
181,9.6,1007.8,-5.1,0,1.3
177,11.4,1006.7,-4.3,0,0.4
187,12.2,1006,-4.5,0,0.8
192,13.4,1005.3,-4.3,0,0.6
209,14.6,1004.6,-4.2,0,1.6
226,14.5,1004.6,-4.3,0,1.8
224,13.8,1004.5,-4,0,1.1
225,12,1005.2,-3.8,0,1
227,8.6,1006.2,-3.6,0,0
228,6,1006.8,-3.7,0,0
236,4.7,1007.6,-3.3,0,0
247,5,1007.1,-3.1,0,1
253,6.8,1006.8,-2.9,0,0.8
254,5.4,1006.9,-2.9,0,0.9
258,5.2,1006.6,-2.9,0,2.4
270,3.3,1006.5,-3.1,0,1.1
280,2.2,1006,-3.1,0,0.8
264,1,1005.7,-3.5,0,1.1
249,0,1005.7,-3.6,0,1
243,-0.4,1005.7,-3.1,0,0.2
